117,293,1,1,0,50
119,298,1,12,0,50
120,298,1,1,0,50
123,300,1,1,0,100
124,302,1,14,0,100
125,303,1,1,0,100
126,304,1,1,0,100
127,311,1,1,0,100
128,319,1,14,0,100
129,320,1,1,0,100
130,322,1,5,5,100
131,324,1,1,0,100
132,338,1,1,0,100
133,347,1,1,0,100
134,349,1,1,0,100
135,350,1,1,0,100
136,351,1,1,0,100
137,352,1,1,0,100
138,353,1,1,0,100
139,354,1,12,0,100
140,355,1,1,0,100
141,356,7,1,0,100
142,357,1,1,0,100
143,358,1,12,0,50
144,358,1,1,0,50
145,362,1,1,0,100
146,363,1,14,0,100
147,364,1,14,0,100
148,181,1,1,0,100
151,368,1,1,0,100
152,297,1,12,0,100
153,248,1,12,0,100
154,371,1,1,0,100
155,372,1,14,0,100
156,373,1,3,0,100
157,374,7,1,0,100
158,375,1,1,0,100
159,376,1,1,0,100
160,377,1,1,0,100
161,378,1,1,0,100
162,379,1,1,0,100
163,382,1,1,0,100
164,383,1,1,0,100
165,385,1,1,0,100
166,388,1,12,0,50
167,388,1,1,0,50
168,389,1,1,0,100
169,394,7,1,0,100
170,395,1,1,0,100
171,396,1,1,0,100
172,399,1,12,0,50
173,399,1,1,0,50
174,407,1,12,0,25
175,407,2,1,0,37
176,407,2,1,0,38
177,408,7,12,0,100
178,409,7,1,0,100
179,410,1,1,0,100
180,413,2,12,0,25
181,413,1,2,0,75
182,414,7,12,0,10
183,414,7,1,0,90
184,418,1,12,0,50
185,418,1,1,0,50
186,419,1,3,0,100
187,421,1,12,0,100
188,422,1,1,0,100
189,427,1,12,0,50
190,427,1,1,0,50
191,428,1,12,0,50
192,428,1,1,0,50
193,431,1,1,0,100
194,432,1,12,0,50
195,432,1,1,0,50
196,433,1,12,0,50
197,433,1,1,0,50
198,434,1,12,0,50
199,434,1,1,0,50
200,435,1,1,0,100
201,79,1,12,0,50
202,79,1,1,0,50
203,437,1,14,0,100
204,438,1,1,0,100
205,439,1,1,0,100
206,441,1,1,0,100
207,442,1,1,0,100
208,443,1,1,0,100
209,448,7,1,0,100
210,449,1,12,0,50
211,449,1,1,0,50
212,450,1,1,0,100
213,454,1,1,0,100
214,458,1,1,0,100
215,459,7,1,0,100
216,460,7,1,0,100
217,464,1,12,0,100
218,465,1,12,0,50
219,465,1,1,0,50
220,466,1,12,0,50
221,466,1,1,0,50
222,467,1,1,0,100
223,468,1,1,0,100
224,470,7,1,0,100
225,473,1,1,0,100
226,477,1,1,0,100
227,480,1,1,0,100
228,482,1,12,0,50
229,482,1,1,0,50
230,483,1,1,0,100
231,485,1,1,0,100
232,489,1,1,0,100
233,490,1,12,0,50
234,490,1,1,0,50
235,493,1,1,0,100
236,496,7,2,0,100
237,497,1,1,0,100
240,500,1,1,0,100
241,502,1,1,0,100
242,504,1,1,0,100
243,506,1,1,0,100
244,509,1,1,0,100
245,510,1,1,0,100
246,512,1,1,0,100
247,514,1,1,0,100
248,515,1,1,0,100
249,516,1,1,0,100
250,517,1,1,0,100
251,518,1,12,0,50
252,518,1,1,0,50
253,332,1,1,0,100
254,520,1,1,0,100
255,521,1,1,0,100
256,522,1,1,0,100
257,523,1,1,0,100
258,524,1,1,0,100
259,525,1,1,0,100
260,526,1,1,0,100
261,527,1,1,0,100
262,530,1,1,0,100
263,531,1,1,0,100
264,532,1,1,0,100
265,533,1,1,0,100
266,534,1,1,0,100
267,535,1,1,0,100
268,537,1,5,0,100
269,538,1,12,0,50
270,538,1,1,0,50
271,539,1,1,0,100
272,541,1,1,0,100
273,542,1,1,0,100
274,543,1,12,0,100
275,544,1,1,0,100
276,545,1,1,0,100
277,546,1,1,0,100
278,547,1,1,0,100
279,548,3,5,0,100
280,549,1,1,0,100
281,550,1,12,0,50
282,550,1,1,0,50
283,552,1,1,0,100
284,554,1,1,0,100
285,555,1,1,0,100
286,556,1,12,0,50
287,556,1,1,0,50
288,558,1,1,0,100
289,559,1,1,0,100
290,560,1,1,0,100
291,561,1,12,0,100
292,562,1,12,0,100
293,563,1,1,0,100
294,565,1,1,0,100
295,566,1,1,0,100
296,567,1,12,0,100
297,568,1,1,0,100
298,569,1,1,0,100
299,570,1,12,0,50
300,570,1,1,0,50
301,571,1,12,0,50
302,571,1,1,0,50
303,572,1,12,0,50
304,572,1,1,0,50
305,573,1,1,0,100
306,574,1,1,0,100
307,576,7,1,0,100
308,578,1,1,0,100
309,579,1,1,0,100
310,580,1,1,0,100
311,581,1,12,0,50
312,581,1,1,0,50
313,582,1,1,0,100
314,583,7,1,0,100
315,585,1,14,0,100
316,586,1,1,0,100
317,587,1,1,0,100
318,588,1,1,0,100
319,589,1,1,0,100
320,590,1,1,0,100
321,591,1,1,0,100
322,592,4,14,0,100
323,593,1,1,0,100
324,594,7,2,0,100
325,595,1,1,0,100
326,596,1,1,0,100
327,597,1,1,0,100
328,598,1,12,0,100
329,599,1,12,0,50
330,599,1,1,0,50
331,600,1,1,0,100
332,601,1,1,0,100
333,602,1,1,0,100
334,603,1,1,0,100
335,604,1,1,0,100
336,605,1,1,0,100
337,608,1,1,0,100
338,609,1,1,0,100
339,613,1,12,0,50
340,613,1,1,0,50
341,614,1,1,0,100
342,615,1,1,0,100
343,616,1,1,0,100
344,618,1,1,0,100
345,619,7,1,0,100
346,621,1,1,0,100
347,622,1,12,0,50
348,622,1,1,0,50
349,623,1,12,0,50
350,623,1,1,0,50
351,624,1,1,0,100
352,625,7,1,0,100
353,626,1,12,0,50
354,626,1,1,0,50
355,630,7,1,0,100
356,631,1,1,0,100
357,632,1,12,0,50
358,632,1,1,0,50
359,633,1,5,0,100
360,636,1,1,0,100
361,637,1,12,0,50
362,637,1,1,0,50
363,638,1,1,0,100
364,639,1,1,0,100
365,640,1,12,0,50
366,640,1,1,0,50
367,643,1,12,0,50
368,643,1,1,0,50
369,611,1,1,0,100
370,644,1,1,0,100
371,645,1,1,0,100
372,646,1,1,0,100
373,647,1,1,0,100
374,649,1,1,0,100
375,650,1,12,0,50
376,650,1,1,0,50
377,652,1,1,0,100
378,653,1,1,0,100
379,655,1,1,0,100
380,656,1,1,0,100
381,657,7,1,0,100
382,658,7,12,0,35
383,658,1,1,0,65
384,659,1,12,0,50
385,659,1,1,0,50
386,660,1,1,0,100
387,661,1,5,0,100
388,662,1,1,0,100
389,663,7,1,0,100
390,664,1,14,0,100
391,665,1,5,0,100
392,666,1,12,0,50
393,666,1,1,0,50
394,667,1,12,0,50
395,667,7,1,0,50
396,671,1,1,0,100
397,672,1,1,0,100
398,673,1,1,0,100
399,674,1,1,0,100
400,675,1,12,0,50
401,675,2,7,0,50
402,679,1,1,0,100
403,680,1,1,0,100
404,681,1,12,0,50
405,681,1,1,0,50
406,682,4,12,0,50
407,682,1,1,0,50
408,683,1,1,0,100
409,684,1,5,0,100
410,686,1,1,0,100
411,689,1,1,0,100
412,690,1,12,0,50
413,690,1,1,0,50
414,691,1,12,0,50
415,691,1,1,0,50
418,692,1,1,0,100
419,693,1,1,0,100
420,694,1,1,0,100
421,397,1,6,25,100
425,695,1,1,0,100
426,697,1,1,0,100
429,699,1,12,0,50
430,699,1,1,0,50
431,700,1,12,0,50
432,700,1,1,0,50
433,703,1,12,0,50
434,703,1,1,0,50
435,704,1,1,0,100
436,705,1,12,0,50
437,705,1,1,0,50
438,708,1,1,0,100
439,709,1,5,0,100
440,711,1,5,30,100
442,712,1,12,0,50
443,712,1,1,0,50
444,713,1,12,0,50
445,713,1,1,0,50
446,720,1,1,0,100
447,721,5,11,0,100
448,723,1,7,0,100
449,724,1,5,0,100
450,725,1,12,0,50
451,725,1,1,0,50
452,728,1,1,0,100
453,733,1,1,0,100
454,739,1,12,0,50
455,739,1,1,0,50
456,740,7,1,0,100
457,742,1,12,0,50
458,742,1,1,0,50
459,744,1,12,0,50
460,744,1,1,0,50
461,746,1,1,0,100
462,747,2,7,0,100
463,749,1,12,0,50
464,749,1,1,0,50
465,750,1,1,0,100
466,752,1,12,0,50
467,752,1,1,0,50
468,758,1,1,0,100
469,760,1,1,0,100
470,761,1,12,0,50
471,761,1,1,0,50
472,762,1,1,0,100
473,763,1,12,0,50
474,763,1,1,0,50
475,770,1,1,0,100
476,771,1,1,0,100
477,773,1,1,0,100
478,779,1,1,0,100
479,780,1,1,0,100
480,781,1,1,0,100
481,782,1,1,0,100
482,783,1,12,0,100
483,785,1,14,0,100
484,786,1,12,0,50
485,786,1,1,0,50
486,787,1,1,0,100
487,788,1,12,0,50
488,788,1,1,0,50
489,617,1,5,0,100
490,793,7,1,0,100
491,794,1,12,0,100
492,795,1,12,0,50
493,795,1,1,0,50
494,796,1,1,0,100
495,797,1,14,0,100
496,798,1,12,0,50
497,798,1,1,0,50
498,801,1,12,0,34
499,801,2,5,0,33
500,801,2,7,0,33
501,802,1,1,0,100
502,803,1,1,0,100
503,805,1,1,0,100
504,806,1,1,0,100
505,807,1,12,0,50
506,807,1,1,0,50
507,808,1,1,0,100
508,810,1,5,0,100
509,814,1,1,0,100
510,815,1,1,0,100
511,816,1,1,0,100
512,817,1,12,0,50
513,817,1,1,0,50
514,819,7,1,0,100
515,820,1,12,0,50
516,820,1,1,0,50
517,821,7,1,0,100
518,822,1,1,0,100
519,823,1,12,0,50
520,823,1,1,0,50
521,824,3,1,0,100
522,825,1,12,0,50
523,825,1,1,0,50
524,33,1,1,0,100
525,826,1,12,0,100
526,828,1,1,0,100
527,829,7,1,0,100
528,831,1,1,0,100
529,834,1,1,0,100
530,836,1,1,0,100
531,837,7,1,0,100
532,838,1,12,0,50
533,838,1,1,0,50
534,840,1,1,0,100
535,842,1,1,0,100
536,843,1,1,0,100
537,844,1,1,0,100
538,845,7,3,0,100
539,846,1,12,0,50
540,846,1,1,0,50
541,848,1,12,0,50
542,848,1,1,0,50
543,849,1,12,0,50
544,849,1,1,0,50
545,851,1,12,0,50
546,851,1,1,0,50
547,852,1,1,0,100
548,855,1,12,0,50
549,855,1,1,0,50
550,856,1,1,0,100
551,857,1,1,0,100
552,859,1,1,0,100
553,861,1,1,0,100
554,863,1,1,0,100
555,865,1,1,0,100
556,866,1,1,0,100
557,870,1,12,0,50
558,870,1,1,0,50
559,871,1,1,0,100
560,872,1,1,0,100
561,873,1,1,0,100
562,876,1,1,0,100
563,877,1,7,0,100
564,878,1,12,0,50
565,878,1,1,0,50
566,879,7,1,0,100
567,880,1,12,0,50
568,880,1,1,0,50
569,881,1,12,0,50
570,881,1,1,0,50
571,882,1,1,0,100
572,883,1,12,0,50
573,883,1,1,0,50
574,884,1,1,0,100
575,886,1,12,0,50
576,886,1,1,0,50
577,888,7,3,0,100
578,889,1,12,0,50
579,889,1,1,0,50
580,891,1,1,0,100
581,892,7,1,0,100
582,895,1,1,0,100
583,897,1,12,0,50
584,897,1,1,0,50
585,900,7,1,0,100
586,698,1,3,0,100
587,902,1,1,0,100
588,903,1,1,0,100
589,905,1,12,0,50
590,905,1,1,0,50
591,906,1,1,0,100
592,912,1,1,0,100
593,913,1,1,0,100
594,914,1,12,0,50
595,914,1,1,0,50
596,915,1,12,0,50
597,915,1,1,0,50
598,917,1,12,0,50
599,917,1,1,0,50
600,918,1,12,0,50
601,918,1,1,0,50
602,919,1,12,0,50
603,919,1,1,0,50
604,921,5,10,0,100
605,922,1,1,0,100
606,924,1,12,0,50
607,924,1,1,0,50
608,927,7,1,0,100
609,928,1,12,0,50
610,928,1,1,0,50
611,929,7,1,0,100
612,930,1,12,0,50
613,930,1,1,0,50
614,931,1,12,0,50
615,931,1,2,0,50
616,934,1,1,0,100
617,935,1,12,0,50
618,935,1,1,0,50
619,936,1,1,0,100
620,939,1,1,0,100
621,940,1,1,0,100
622,941,1,1,0,100
623,942,1,1,0,100
624,943,1,1,0,100
625,944,1,1,0,100
626,945,1,12,0,50
627,945,1,1,0,50
628,946,1,1,0,100
629,948,1,1,0,100
630,949,1,1,0,100
631,951,1,1,0,100
632,952,1,1,0,100
633,953,1,12,0,50
634,953,1,1,0,50
635,955,1,12,0,50
636,955,1,1,0,50
637,956,1,5,0,100
638,957,1,1,0,100
639,960,1,1,0,100
640,962,1,1,0,100
641,963,1,12,0,50
642,963,1,1,0,50
643,965,1,12,0,50
644,965,1,1,0,50
645,966,1,1,0,100
646,969,1,12,0,50
647,969,1,1,0,50
648,970,1,1,0,100
649,971,1,5,0,100
650,973,1,12,0,50
651,973,1,1,0,50
652,975,1,12,0,50
653,975,1,1,0,50
654,976,1,1,0,100
655,978,1,1,0,100
656,979,1,1,0,100
657,981,1,5,0,100
658,987,1,1,0,100
659,988,1,12,0,50
660,988,1,1,0,50
661,847,4,14,15,100
662,990,1,1,0,100
663,992,1,1,0,100
664,994,1,1,0,100
666,995,1,1,0,100
667,998,1,12,0,50
668,998,1,1,0,50
669,999,1,1,0,100
670,1000,1,1,0,100
671,1001,1,12,0,50
672,1001,1,1,0,50
673,1005,1,1,0,100
674,1006,1,12,0,50
675,1006,1,1,0,50
676,1008,1,1,0,100
677,1009,1,1,0,100
678,1010,1,1,0,100
679,1015,1,5,20,100
680,1016,1,12,0,50
681,1016,1,1,0,50
682,1017,1,1,0,100
683,1018,1,1,0,100
684,1019,1,12,0,50
685,1019,1,1,0,50
686,1021,1,1,0,100
687,1022,1,5,0,100
688,1023,1,1,0,100
689,1024,1,1,0,100
690,1025,1,1,0,100
691,1026,1,12,0,50
692,1026,1,1,0,50
693,1028,1,1,0,100
694,1029,1,12,0,100
695,113,4,5,20,100
696,1033,1,12,0,50
697,1033,1,1,0,50
698,1034,1,12,0,50
699,1034,1,1,0,50
700,1035,1,12,0,50
701,1035,1,1,0,50
702,1036,1,1,0,100
703,1037,1,12,0,50
704,1037,1,1,0,50
705,1038,1,1,0,100
706,1039,1,12,0,50
707,1039,1,1,0,50
708,1040,1,12,0,50
709,1040,2,7,15,50
710,1041,1,12,0,50
711,1041,1,1,0,50
712,1043,1,1,0,100
713,1044,1,1,0,100
714,1050,1,1,0,100
715,1052,1,12,0,50
716,1052,1,1,0,50
717,1054,1,1,0,100
718,1056,1,12,0,100
719,1058,1,1,0,100
720,1059,1,1,0,100
721,1060,1,12,0,50
722,1060,1,1,0,50
723,1061,1,1,0,100
724,1062,1,3,0,100
725,1063,1,1,0,100
726,1064,1,12,0,50
727,1064,1,1,0,50
728,1066,1,12,0,50
729,1066,1,1,0,50
730,1068,1,12,0,100
731,1069,1,1,0,100
732,1070,1,12,0,50
733,1070,1,1,0,50
734,1071,1,12,0,100
735,1072,1,1,0,100
737,1076,1,12,0,50
738,1076,1,1,0,50
739,1079,1,12,0,50
740,1079,1,1,0,50
741,1081,1,12,0,50
742,1081,1,1,0,50
743,1084,1,1,0,100
744,1085,1,1,0,100
745,1086,1,1,0,100
746,1087,1,12,0,100
747,1089,1,12,0,50
748,1089,1,1,0,50
749,1090,1,12,0,50
750,1090,1,1,0,50
751,1091,1,12,0,50
752,1091,1,1,0,50
753,1092,1,12,0,50
754,1092,1,1,0,50
755,1093,5,7,0,100
757,1097,1,5,0,100
758,1098,1,1,0,100
759,1099,1,1,0,100
760,1100,1,1,0,100
761,1102,1,14,0,100
762,1103,1,1,0,100
763,1104,1,1,0,100
764,1105,1,1,0,100
765,1106,1,12,0,50
766,1106,1,1,0,50
767,1107,1,12,0,50
768,1107,1,1,0,50
769,1108,1,1,0,100
770,1110,1,12,0,50
771,1110,1,1,0,50
772,1112,1,12,0,50
773,1112,4,1,0,50
774,1113,1,14,0,100
775,1116,1,12,0,50
776,1116,1,1,0,50
777,1117,1,12,0,50
778,1117,1,1,0,50
779,1119,5,5,0,50
780,1119,5,7,0,50
782,1121,1,1,0,100
783,1122,1,1,0,100
784,1123,1,12,0,50
785,1123,1,1,0,50
786,1124,1,1,0,100
787,1125,1,1,0,100
788,1126,1,1,0,100
789,1127,1,1,0,100
790,1129,1,1,0,100
791,1132,1,12,0,100
792,607,1,1,0,100
793,1136,1,12,0,50
794,1136,1,1,0,50
795,1139,1,12,0,50
796,1139,1,1,0,50
797,1140,1,1,0,100
798,1141,1,12,0,100
799,1142,1,12,0,100
800,1143,1,12,0,100
801,1144,1,12,0,50
802,1144,1,1,0,50
803,1145,1,12,0,50
804,1145,1,1,0,50
805,1147,1,1,0,100
806,1148,1,12,0,50
807,1148,1,1,0,50
808,1149,5,8,20,100
809,1150,1,1,0,100
810,1151,1,12,0,100
811,1152,1,1,0,100
812,1154,1,12,0,50
813,1154,1,1,0,50
814,1156,1,5,0,100
815,1157,1,12,0,50
816,1157,1,1,0,50
817,1158,1,1,0,100
818,1159,1,1,0,100
819,1161,1,12,0,50
820,1161,1,1,0,50
821,1162,1,1,0,100
822,1163,1,12,0,50
823,1163,1,2,0,50
824,1164,1,1,0,100
825,1166,1,12,0,100
826,1167,1,12,0,100
827,1169,1,1,0,100
828,1170,1,1,0,100
829,1171,1,1,0,100
830,1172,1,12,0,50
831,1172,1,1,0,50
832,1175,1,12,0,50
833,1175,1,1,0,50
834,1178,1,5,0,100
835,1179,1,1,0,100
836,1188,1,12,0,100
837,1190,1,12,0,50
838,1190,1,1,0,50
839,1191,1,1,0,100
841,1193,1,3,0,100
842,1194,1,3,0,100
843,1195,1,12,0,100
844,1196,1,12,0,100
845,1197,1,7,0,100
846,1199,1,12,0,50
847,1199,1,1,0,50
848,1200,1,12,0,50
849,1200,1,1,0,50
850,1201,1,12,0,35
851,1201,1,8,0,35
852,1201,1,9,0,30
853,1204,1,1,0,100
854,1205,1,12,0,50
855,1205,1,1,0,50
856,1207,1,12,0,50
857,1207,1,1,0,50
858,1211,1,14,0,100
859,1212,4,7,20,100
860,1213,1,1,0,100
861,1214,1,1,0,100
862,1215,1,12,0,50
863,1215,1,1,0,50
864,1216,2,8,0,100
865,1217,2,7,0,100
866,1219,1,12,0,50
867,1219,1,1,0,50
868,1220,1,12,0,50
869,1220,1,1,0,50
870,1221,1,1,0,100
871,1223,4,12,0,50
872,1223,1,1,0,50
873,1224,1,12,0,50
874,1224,1,1,0,50
875,1226,1,1,0,100
876,1227,1,1,0,100
877,1228,1,11,0,100
878,1229,1,1,0,100
879,1230,1,1,0,100
880,1231,1,1,0,100
881,1232,1,12,0,50
882,1232,1,1,0,50
883,1233,1,12,0,50
884,1233,1,1,0,50
885,1234,1,14,0,100
886,1235,1,1,0,100
887,1239,1,12,0,50
888,1239,1,1,0,50
889,1240,1,12,0,50
890,1240,1,1,0,50
891,1244,1,14,25,100
892,1245,1,1,0,100
893,1247,1,12,0,100
894,1248,7,1,0,100
895,1249,1,1,0,100
896,1250,1,1,0,100
897,1251,1,12,0,50
898,1251,1,1,0,50
899,1254,1,1,0,100
900,1256,1,12,0,50
901,1256,1,1,0,50
902,1257,1,12,0,50
903,1257,1,1,0,50
904,1258,1,12,0,100
905,1259,7,1,0,100
906,1260,1,7,20,100
908,983,1,1,0,100
909,1262,1,12,0,100
910,1264,1,1,0,100
911,1265,1,12,0,50
912,1265,1,1,0,50
913,1266,1,12,0,50
914,1266,1,1,0,50
915,1267,1,1,0,100
916,25,1,5,10,100
917,1270,1,12,0,50
918,1270,1,1,0,50
919,1271,5,8,0,100
920,1273,1,1,0,100
921,1274,1,1,0,100
922,1277,1,1,0,100
923,1278,1,1,0,100
924,1279,1,5,0,100
925,1280,1,1,0,100
926,1281,1,1,0,100
927,1283,1,1,0,100
928,1284,1,1,0,100
929,1286,1,1,0,100
930,1287,7,1,0,100
931,1288,1,1,0,100
932,1290,1,1,0,100
933,1291,1,3,0,100
934,1292,1,1,0,100
935,1293,1,1,0,100
936,1295,1,12,0,50
937,1295,5,5,0,50
938,423,1,12,0,50
939,423,1,1,0,50
940,1296,7,1,0,100
941,1297,1,1,0,100
942,1300,7,3,0,100
943,1301,1,1,0,100
944,1302,1,1,0,100
945,1303,1,1,0,100
946,1307,1,12,0,50
947,1307,2,7,0,50
948,1308,1,12,0,100
949,1309,1,12,0,50
950,1309,1,1,0,50
951,1310,1,12,0,100
952,1311,1,1,0,100
953,1312,1,12,0,100
954,1315,1,12,0,100
955,1316,1,1,0,100
956,1318,1,1,0,100
957,1319,1,12,0,100
958,1320,1,12,0,100
959,1321,1,12,0,100
960,1322,1,12,0,100
961,1323,1,1,0,100
962,1324,1,14,0,100
963,1325,1,14,0,100
964,1326,1,1,0,100
965,1327,1,1,0,100
966,1328,1,12,0,50
967,1328,1,1,0,50
968,1330,1,1,0,100
969,1331,1,12,0,50
970,1331,1,1,0,50
971,1333,1,12,0,100
972,1334,1,12,0,50
973,1334,1,1,0,50
974,1335,1,5,30,100
975,1336,1,1,0,100
976,1337,1,1,0,100
977,1340,1,12,0,100
978,1341,1,12,0,100
979,1342,1,12,0,100
980,1345,1,2,0,100
981,1347,1,1,0,100
982,1348,1,1,0,100
983,1350,1,5,0,100
984,1351,5,7,0,100
985,1352,1,12,0,50
986,1352,1,1,0,50
987,1353,7,2,0,100
988,1354,7,2,0,100
989,1355,1,1,0,100
990,1356,1,12,0,50
991,1356,1,1,0,50
992,1357,4,1,0,100
993,1358,1,1,0,100
994,1359,1,1,0,100
995,1361,1,12,0,100
996,1362,1,1,0,100
997,1363,1,12,0,50
998,228,1,14,0,100
999,1364,1,1,0,100
1000,1365,7,1,0,100
1001,1366,1,1,0,100
1002,1368,7,1,0,100
1003,1369,1,1,0,100
1004,1373,1,1,0,100
1005,1375,1,1,0,100
1006,1376,1,1,0,100
1007,1380,1,1,0,100
1008,1383,1,1,0,100
1009,1384,1,12,0,50
1010,1384,1,1,0,50
1011,1385,1,1,0,100
1012,1386,1,1,0,100
1013,1387,3,7,0,100
1014,1388,1,12,0,50
1015,1388,1,1,0,50
1016,1389,1,5,0,100
1017,1390,1,1,0,100
1018,1391,1,1,0,100
1019,1392,1,5,0,100
1020,1393,1,1,0,100
1021,1394,1,12,0,50
1022,1394,1,1,0,50
1023,1395,1,12,0,50
1024,1395,1,1,0,50
1025,1396,1,1,0,100
1026,1397,1,12,0,100
1027,1399,1,12,0,100
1028,1400,1,1,0,100
1029,1402,1,12,0,100
1030,1403,1,1,0,100
1031,1404,1,12,0,100
1032,1405,1,12,0,50
1033,1405,1,1,0,50
1034,1406,1,12,0,100
1035,1407,1,12,0,50
1036,1407,1,1,0,50
1037,1408,1,1,0,100
1038,1409,1,12,0,100
1039,1269,1,5,15,100
1042,1410,5,7,0,100
1043,1412,1,1,0,100
1044,1414,1,1,0,100
1045,1416,1,1,0,100
1046,1417,1,5,0,100
1047,1418,7,12,0,100
1048,1088,1,5,25,100
1049,230,1,7,0,100
1050,1421,1,5,0,100
1051,1422,1,12,0,100
1052,1423,1,1,0,100
1053,1424,1,12,0,100
1054,1425,5,8,0,100
1055,1426,1,1,0,100
1056,1427,1,1,0,100
1057,1428,1,12,0,100
1058,1429,1,12,0,100
1059,1430,5,1,0,100
1060,1431,1,1,0,100
1061,1432,1,1,0,100
1062,1434,1,12,0,50
1063,1434,5,7,0,50
1065,1436,1,12,0,100
1066,1437,1,3,0,100
1067,1438,1,12,0,100
1068,1439,2,5,0,100
1069,1440,1,1,0,100
1070,1441,1,12,0,50
1071,1441,1,1,0,50
1072,1442,1,12,0,100
1073,1444,1,1,0,100
1074,1445,1,12,0,100
1075,1447,1,1,0,100
1076,1448,1,1,0,100
1077,1449,1,1,0,100
1078,1450,1,12,0,100
1081,1451,4,4,0,100
1082,1452,1,1,0,100
1083,1453,1,1,0,100
1084,1454,1,12,0,100
1085,1455,1,12,0,100
1086,1456,1,12,0,100
1087,1457,1,12,0,100
1088,1459,1,12,0,100
1089,1460,1,1,0,100
1090,1461,4,12,0,100
1091,1462,1,5,0,100
1092,1463,1,1,0,100
1093,1464,1,12,0,50
1094,1464,1,4,0,50
1095,38,1,12,0,34
1096,38,2,5,0,33
1097,38,2,7,0,33
1098,1466,1,12,0,30
1099,1466,2,5,0,70
1100,1467,1,2,0,100
1101,1468,1,2,0,100
1102,1469,1,1,0,10
1103,1469,7,1,0,90
1104,1471,1,12,0,100
1105,1472,1,1,0,100
1106,1473,1,1,0,100
1107,1475,1,12,0,50
1108,1475,1,1,0,50
1109,1476,1,12,0,50
1110,1476,1,1,0,50
1111,1477,1,5,0,100
1112,1478,1,12,0,100
1113,1480,1,12,0,100
1114,1481,1,12,0,100
1115,1482,1,7,0,100
1117,1483,1,3,0,100
1118,1484,1,7,0,100
1119,1485,1,12,0,100
1120,1486,1,12,0,100
1121,1487,1,12,0,100
1122,1488,1,12,0,50
1123,1488,1,1,0,50
1124,1489,1,12,0,50
1125,1489,1,1,0,50
1126,1491,1,12,0,100
1127,1492,1,12,0,50
1128,1492,1,1,0,50
1129,1495,1,12,0,100
1130,1496,1,12,0,100
1131,1497,7,2,0,100
1132,1498,1,1,0,100
1133,1499,1,12,0,100
1134,1363,1,1,0,50
1135,9,1,1,0,100
1136,1500,1,12,0,100
1137,1503,1,12,0,100
1138,1504,1,12,0,100
1139,1511,1,12,0,40
1140,1511,1,13,0,20
1141,1511,1,1,0,40
1142,1513,1,12,0,100
1143,1514,1,12,0,100
1144,1515,1,12,0,100
1145,1516,1,1,0,100
1146,1517,1,1,0,100
